step,loss
957,0.007924871519207954
958,0.007051109801977873
959,0.006849665194749832
960,0.00824765395373106
961,0.00661508971825242
962,0.00750228064134717
963,0.0069848960265517235
964,0.011672048829495907
965,0.011008278466761112
966,0.009854531846940517
967,0.006742123980075121
968,0.00533784506842494
969,0.01637875661253929
970,0.014601616188883781
971,0.002192867686972022
972,0.004116760566830635
973,0.0036140852607786655
974,0.002384716644883156
975,0.007855784147977829
976,0.004245555028319359
977,0.007832148112356663
978,0.005685418378561735
979,0.006935416720807552
980,0.006010258104652166
981,0.006840169429779053
982,0.00516803003847599
983,0.0044630710035562515
984,0.008952840231359005
985,0.007157388608902693
986,0.005220905877649784
987,0.006250821985304356
988,0.005201577674597502
989,0.005827952176332474
990,0.005429478827863932
991,0.017000868916511536
992,0.007076106034219265
993,0.010826604440808296
994,0.004656615667045116
995,0.017659945413470268
996,0.014569208025932312
997,0.005935417488217354
998,0.0070429896004498005
999,0.004094747826457024
